,default_profile,favourites_count,followers_count,friends_count,location,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
1104,False,8972,171049,74729,True,626612,True,4339,bot,144.413920258124,2.0677575478220787,0.4368865062058241,22,138,0.6959491899193582,False,22,117,5.318181818181818
1105,False,18373,622,825,True,26990,False,2915,human,9.259005145797598,6.3029159519725555,1.3263665594855305,8,63,0.42985487214927437,False,8,56,7.0
1106,False,28365,801,131,True,39373,False,2965,human,13.279258010118044,9.566610455311974,0.16354556803995007,6,31,0.8594420600858369,False,6,26,4.333333333333333
1107,True,12596,25,1005,True,2850,False,1151,human,2.4761077324066028,10.943527367506515,40.2,12,57,0.024271844660194174,False,12,46,3.8333333333333335
1108,True,80,750878,40,True,1185,False,3283,human,0.3609503502893695,0.02436795613767895,5.3270970783536074e-05,9,56,0.9999467318668617,False,9,48,5.333333333333333
1109,False,46899,145159,2675,True,43813,True,4195,human,10.444100119189512,11.179737783075089,0.018428068531747947,14,159,0.9819053803590514,False,14,146,10.428571428571429
1110,False,12,1705,76,True,487,False,3011,human,0.16174028561939555,0.003985386914646297,0.04457478005865103,18,127,0.9573273441886581,False,18,110,6.111111111111111
1111,False,2575,1433938,1452,True,11817,True,4168,human,2.8351727447216892,0.6178023032629558,0.0010125960815600117,12,73,0.9989884282320485,False,14,60,4.285714285714286
1112,False,4359,165,46,True,3348,False,1888,bot,1.7733050847457628,2.308792372881356,0.2787878787878788,1,1,0.7819905213270142,False,1,1,1.0
1113,False,5758,4389,4087,True,64017,False,2995,human,21.374624373956593,1.9225375626043406,0.9311916154021417,24,156,0.5178150070788108,False,25,132,5.28
1114,True,591,10,37,True,2824,False,3168,bot,0.8914141414141414,0.1865530303030303,3.7,1,1,0.2127659574468085,False,1,1,1.0
1115,True,2200,17,82,True,2824,False,2885,bot,0.9788561525129983,0.7625649913344887,4.823529411764706,15,117,0.1717171717171717,False,15,103,6.866666666666666
1116,False,3939,9992,1751,True,8800,True,4137,human,2.127145274353396,0.9521392313270486,0.17524019215372297,23,147,0.8508898918504642,False,23,125,5.434782608695652
1117,False,13670,99449,485,True,50241,False,4066,human,12.356369896704377,3.3620265617314313,0.0048768715623083185,1,1,0.9951467968859448,False,1,1,1.0
1118,True,2580,17,57,True,3369,False,3151,bot,1.0691843859092351,0.8187876864487464,3.3529411764705883,1,1,0.22972972972972974,False,1,1,1.0
1119,True,18239,391,276,True,12739,False,2260,bot,5.636725663716814,8.070353982300885,0.7058823529411765,1,1,0.5862068965517241,False,1,1,1.0
1120,False,2670,69,0,True,4839,False,3022,bot,1.6012574454003972,0.8835208471211119,0.0,2,10,1.0,False,2,9,4.5
1121,True,5581,45,15,True,306,False,1813,human,0.16878102592388305,3.078323221180364,0.3333333333333333,27,146,0.75,False,27,120,4.444444444444445
1122,True,2313,28,0,True,2877,False,2331,bot,1.2342342342342343,0.9922779922779923,0.0,1,1,1.0,False,1,1,1.0
1123,True,22632,42,391,True,10289,False,2708,bot,3.7994830132939437,8.357459379615953,9.30952380952381,1,1,0.09699769053117784,False,1,1,1.0
1124,False,1953,2631,2316,True,7886,False,3373,human,2.3379780610732284,0.5790097835754521,0.8802736602052451,6,61,0.5318374772589448,False,6,56,9.333333333333334
1125,True,366,5,0,True,568,False,3720,bot,0.15268817204301074,0.09838709677419355,0.0,1,1,1.0,False,1,1,1.0
1126,False,143,85058,711,True,47480,False,3878,bot,12.243424445590511,0.0368746776689015,0.008359002092689694,10,52,0.9917102915971971,False,10,43,4.3
1127,False,2162,1827,764,True,171424,False,4187,human,40.9419632194889,0.5163601624074516,0.4181718664477285,4,24,0.705133153222694,False,4,21,5.25
1128,True,7228,80,560,True,3508,False,1060,human,3.309433962264151,6.818867924528302,7.0,4,43,0.125,False,4,40,10.0
1129,False,1940,7,0,True,3109,False,2235,human,1.3910514541387025,0.8680089485458613,0.0,4,24,1.0,False,4,21,5.25
1130,False,3017,3587,1368,True,4514,False,3392,human,1.3307783018867925,0.8894457547169812,0.3813771954279342,22,160,0.7239152371342079,False,22,139,6.318181818181818
1131,True,13,89921,167,True,184420,False,2710,bot,68.05166051660517,0.004797047970479705,0.001857185751937812,5,29,0.9981462569931623,False,5,25,5.0
1132,False,18893,8499658,587,True,8869,True,2738,human,3.239225712198685,6.900292184075968,6.906160224329025e-05,13,108,0.9999309431669322,False,13,96,7.384615384615385
1133,True,107504,127,894,True,3986,False,1441,human,2.7661346287300486,74.60374739764053,7.039370078740157,22,131,0.12438785504407443,False,22,110,5.0
1134,False,4746,941,178,True,36804,False,3071,human,11.984369912080755,1.5454249430153044,0.1891604675876727,16,116,0.840929401251117,False,16,101,6.3125
1135,True,7610,10963,2427,True,3441,True,4305,human,0.7993031358885018,1.767711962833914,0.2213810088479431,24,143,0.8187453323375653,False,24,120,5.0
1136,False,285,122258,1364,True,41607,False,4277,bot,9.72808043020809,0.06663549216740706,0.011156734119648612,14,93,0.9889663652100759,False,14,80,5.714285714285714
1137,True,65511,817,2096,True,21892,False,2240,human,9.773214285714285,29.245982142857144,2.565483476132191,4,35,0.2804668726398902,False,4,32,8.0
1138,False,2,5323,93,True,1209,False,4010,human,0.30149625935162094,0.0004987531172069825,0.017471350742062748,1,1,0.9828286558345642,False,1,1,1.0
1139,False,7586,21692,564,True,8714,True,2667,human,3.2673415823022123,2.844394450693663,0.02600036879955744,21,129,0.9746585190510424,False,21,109,5.190476190476191
1140,True,1208,2,0,True,1786,False,2599,bot,0.6871873797614467,0.464794151596768,0.0,1,1,1.0,False,1,1,1.0
1141,False,39,1,43,True,49,False,2590,bot,0.01891891891891892,0.015057915057915058,43.0,11,52,0.022727272727272728,False,10,42,4.2
1142,False,3874,233,249,True,2167,False,4020,human,0.5390547263681592,0.963681592039801,1.0686695278969958,25,159,0.483402489626556,False,25,135,5.4
1143,True,2168,9,14,True,2982,False,4141,bot,0.7201159140304274,0.5235450374305723,1.5555555555555556,1,1,0.391304347826087,False,1,1,1.0
1144,False,82,5,0,True,90,False,4018,bot,0.022399203583872575,0.02040816326530612,0.0,10,61,1.0,False,11,50,4.545454545454546
1145,False,672,192760,953,True,139832,True,4144,human,33.74324324324324,0.16216216216216217,0.004943971778377257,20,152,0.9950803508282872,False,20,133,6.65
1146,False,2221,29922,4174,True,48049,True,4134,human,11.622883405902273,0.5372520561199806,0.13949602299311542,15,105,0.8775809479117785,False,15,91,6.066666666666666
1147,False,36,366,1139,True,51,False,976,bot,0.05225409836065574,0.036885245901639344,3.112021857923497,13,97,0.2431893687707641,False,13,85,6.538461538461538
1148,False,3274,32,161,True,209,False,3987,human,0.05242036619011788,0.8211687985954351,5.03125,1,1,0.16580310880829016,False,1,1,1.0
1149,False,1224,36266,25744,True,7033,False,3457,human,2.034422910037605,0.35406421752965,0.709865990183643,18,128,0.5848411546524754,False,18,109,6.055555555555555
1150,True,1890,8,0,True,2733,False,3244,bot,0.8424784217016029,0.5826140567200987,0.0,1,1,1.0,False,1,1,1.0
1151,False,16341,569009,493104,True,230952,True,3562,human,64.83773161145425,4.587591240875913,0.866601407007622,20,121,0.5357330152253102,False,20,102,5.1
1152,False,26919,2716,2510,True,31497,False,2288,human,13.766171328671328,11.765297202797203,0.9241531664212077,16,124,0.5197091465748183,False,17,107,6.294117647058823
1153,False,2536,55,138,True,7244,False,3376,bot,2.145734597156398,0.7511848341232228,2.5090909090909093,6,28,0.2849740932642487,False,6,23,3.8333333333333335
1154,False,2315,88,275,True,3007,False,2766,human,1.0871294287780189,0.8369486623282719,3.125,12,69,0.24242424242424243,False,12,58,4.833333333333333
1155,False,1262,5409,644,True,13670,False,3838,human,3.5617509119332986,0.32881709223553934,0.11906082455167313,17,154,0.8936064761275401,False,18,137,7.611111111111111
1156,True,13660,410,1796,True,9149,False,1736,human,5.270161290322581,7.868663594470046,4.380487804878049,15,127,0.185856754306437,False,15,113,7.533333333333333
1157,False,21847,828912,416435,True,23433,True,3621,human,6.471416735708368,6.033416183374758,0.5023874669446213,4,35,0.6656072564514147,False,4,32,8.0
1158,False,151,25739,1,True,24917,False,3694,human,6.745262587980509,0.04087709799675149,3.885154823419713e-05,1,1,0.9999611499611499,False,1,1,1.0
1159,False,247,79,698,True,929,False,3623,human,0.25641733370135245,0.06817554512834667,8.835443037974683,22,158,0.10167310167310167,False,22,137,6.2272727272727275
1160,True,131,67,0,True,6112,False,3206,human,1.9064254522769806,0.04086088583905178,0.0,4,29,1.0,False,4,26,6.5
1161,False,14123,850,2093,True,2117,False,1133,human,1.8684907325684024,12.465136804942631,2.4623529411764706,25,156,0.2888209310227659,False,24,132,5.5
1162,False,430,23,0,True,878,False,3982,bot,0.22049221496735308,0.10798593671521849,0.0,1,1,1.0,False,1,1,1.0
1163,True,16039,1209,1702,True,5636,False,2843,human,1.9824129440731622,5.6415758002110445,1.4077750206782464,12,149,0.4153211954654758,False,12,138,11.5
1164,False,3436,877,837,True,25248,False,3131,human,8.063877355477484,1.0974129671031618,0.9543899657924744,4,29,0.5116686114352392,False,4,26,6.5
1165,False,2554,179,86,True,3945,False,3726,bot,1.0587761674718197,0.6854535695115406,0.48044692737430167,1,1,0.6754716981132075,False,1,1,1.0
1166,False,647,27,0,True,129,False,4068,bot,0.03171091445427729,0.15904621435594887,0.0,9,59,1.0,False,9,51,5.666666666666667
1167,True,607,87,95,True,129,False,1098,human,0.11748633879781421,0.5528233151183971,1.0919540229885059,11,65,0.47802197802197804,False,11,55,5.0
1168,True,4852,16,856,True,2839,False,2693,bot,1.0542146305235796,1.8017081321945785,53.5,1,1,0.01834862385321101,False,1,1,1.0
1169,False,763,239703,567,True,91983,True,4241,bot,21.688988446121197,0.17991039849092194,0.002365427216180023,24,153,0.9976401548258209,False,24,130,5.416666666666667
1170,True,0,7,1,True,5232,False,852,bot,6.140845070422535,0.0,0.14285714285714285,12,97,0.875,False,12,85,7.083333333333333
1171,True,21662,54,388,True,4492,False,2506,human,1.7924980047885075,8.644054269752594,7.185185185185185,25,141,0.12217194570135746,False,25,117,4.68
1172,False,1053,363,631,True,35268,False,4378,human,8.055733211512106,0.2405207857469164,1.7382920110192837,24,159,0.36519114688128773,False,24,136,5.666666666666667
1173,False,2420,42,0,True,3272,False,2783,bot,1.1757096658282429,0.8695652173913043,0.0,4,22,1.0,False,4,19,4.75
1174,False,407,2800067,667,True,5131,True,3644,human,1.4080680570801318,0.11169045005488475,0.00023820858572312734,1,23,0.9997618481440936,False,1,23,23.0
1175,True,2908,153,0,True,5521,False,2647,bot,2.085757461276917,1.0986021911598036,0.0,2,16,1.0,False,2,15,7.5
1176,True,360,16,0,True,81,False,4215,bot,0.019217081850533807,0.08540925266903915,0.0,7,45,1.0,False,6,39,6.5
1177,True,1225,6,36,True,1251,False,1463,bot,0.8550922761449077,0.8373205741626795,6.0,13,69,0.14285714285714285,False,13,57,4.384615384615385
1178,True,1416,15,340,True,2147,False,2681,bot,0.8008205893323387,0.5281611339052592,22.666666666666668,1,1,0.04225352112676056,False,1,1,1.0
1179,True,31677,2599,1665,True,22741,True,4207,human,5.405514618492988,7.529593534585215,0.6406310119276645,22,158,0.6095215759849906,False,23,136,5.913043478260869
1180,True,1078,32,36,True,1677,False,2681,bot,0.6255128683327117,0.402088772845953,1.125,1,1,0.47058823529411764,False,1,1,1.0
1181,True,18,23,0,True,160,False,3667,human,0.0436323970548132,0.004908644668666485,0.0,7,40,1.0,False,7,34,4.857142857142857
1182,True,17,2,0,True,16,False,3107,bot,0.005149662053427744,0.0054715159317669775,0.0,1,1,1.0,False,1,1,1.0
1183,False,1810,143,273,True,10880,False,4130,human,2.6343825665859564,0.43825665859564167,1.9090909090909092,14,104,0.34375,False,14,91,6.5
1184,True,13854,503,786,True,20433,False,2366,human,8.636094674556213,5.855452240067625,1.562624254473161,14,100,0.39022498060512023,False,14,87,6.214285714285714
1185,False,2872,179,174,True,4381,False,1926,human,2.27466251298027,1.4911734164070614,0.9720670391061452,1,1,0.5070821529745042,False,1,1,1.0
1186,True,16431,176,513,True,4748,False,1086,human,4.372007366482505,15.129834254143647,2.914772727272727,12,61,0.25544267053701014,False,12,50,4.166666666666667
1187,False,4266,1272,960,True,3323,False,1931,human,1.7208700155359917,2.2092180217503885,0.7547169811320755,20,159,0.5698924731182796,False,20,140,7.0
1188,False,2744,279,972,True,10997,False,3881,bot,2.833548054625097,0.7070342695181654,3.4838709677419355,6,38,0.22302158273381295,False,6,33,5.5
1189,False,1414,1076628,424,True,1153,True,3986,human,0.2892624184646262,0.35474159558454593,0.0003938221929951664,14,77,0.9996063328418684,False,14,64,4.571428571428571
1190,True,1898,22,121,True,328,False,686,human,0.478134110787172,2.7667638483965016,5.5,7,35,0.15384615384615385,False,7,29,4.142857142857143
1191,True,929,7,1062,True,1063,False,4119,bot,0.25807234765719833,0.22554017965525613,151.71428571428572,1,1,0.006548175865294668,False,1,1,1.0
1192,True,1377,218,205,True,12252,False,3611,human,3.392965937413459,0.38133481030185545,0.9403669724770642,13,77,0.5153664302600472,False,13,65,5.0
1193,True,19583,783524,23937,True,57552,False,2848,human,20.207865168539325,6.876053370786517,0.03055043623424426,21,141,0.9703552245866983,False,21,120,5.714285714285714
1194,False,43077,825,2887,True,30060,False,4019,human,7.479472505598408,10.718337894998756,3.4993939393939395,23,157,0.22225215517241378,False,23,135,5.869565217391305
1195,False,1669,43746,968,True,2009,False,2993,human,0.6712328767123288,0.5576344804543936,0.022127737393133087,19,134,0.9783512993693251,False,19,116,6.105263157894737
1196,True,724,171030,169,True,3335,True,2333,human,1.4294899271324475,0.3103300471495928,0.00098813073729755,11,91,0.9990128447011957,False,11,81,7.363636363636363
1197,True,2260,22,0,True,3438,False,3136,bot,1.0963010204081634,0.7206632653061225,0.0,1,1,1.0,False,1,1,1.0
1198,True,1273,28,319,True,2063,False,4027,bot,0.5122920288055625,0.3161162155450708,11.392857142857142,1,1,0.08069164265129683,False,1,1,1.0
1199,True,56022,19350,9727,True,58078,False,2915,human,19.92384219554031,19.21852487135506,0.502687338501292,13,148,0.6654744299618255,False,13,136,10.461538461538462
